path	variant	line	text
docs/WINDOWS_WRITEFILE.md	73a80f6e694f	7	start at [the facade boundary](HELLO_FACADE_BOUNDARY.md) and
docs/WINDOWS_WRITEFILE.md	73a80f6e694f	70	pending-prefix evidence layer for the synchronous Hello World provider. It does
docs/WINDOWS_WRITEFILE.md	73a80f6e694f	172	return is not a physical RET through provider bytes; unchanged Hello contains no
docs/WINDOWS_WRITEFILE.md	73a80f6e694f	185	they do not establish native dispatch, provider progress or full Hello execution.
docs/WINDOWS_WRITEFILE.md	73a80f6e694f	188	Probe programs are to be authored in Grass and emitted through Hello World's
docs/X86_EXECUTION.md	90d1244e0b92	7	[The agreed execution boundary](HELLO_UNWIND_BOUNDARY.md) defines the remaining
docs/X86_EXECUTION.md	90d1244e0b92	159	does not yet execute the full Hello program or settle fault applicability.
docs/X86_EXECUTION.md	90d1244e0b92	171	the first Hello instruction family to the constructive path.
docs/X86_EXECUTION.md	90d1244e0b92	226	Hello outputs; recognition of UD2 still supplies no invalid-opcode transfer.
docs/X86_EXECUTION.md	90d1244e0b92	249	The [exact Hello coverage plan](X86_HELLO_COVERAGE.md) assigns the other emitted
docs/X86_HELLO_COVERAGE.md	373100435f9c	1	# Exact Hello instruction coverage
docs/X86_HELLO_COVERAGE.md	373100435f9c	3	This bounded plan follows the unchanged [Hello source](../Spikes/1_Hello_World/Program.lean).
docs/X86_HELLO_COVERAGE.md	373100435f9c	12	characters, `SourceInput.extractHelloSourceChars`, `SourceFrame.derive?`,
docs/X86_HELLO_COVERAGE.md	373100435f9c	51	Hello has no authored RET or epilogue after ExitProcess. Unexpected return reaches
docs/X86_HELLO_COVERAGE.md	373100435f9c	57	The current implementation priority is the unchanged Hello proof and checked
lakefile.toml	16e91b0568b8	29	# vocabulary change that breaks the Spike 1 reference cases fails the build
lakefile.toml	16e91b0568b8	30	# rather than being noticed later. See docs/HELLO_WORLD.md and Tests/Memory/Spike1Reference.lean.
lakefile.toml	16e91b0568b8	40	"name = ""grass-disasm-hello"""
lakefile.toml	16e91b0568b8	41	"root = ""Tools.DisasmHello"""
probes/windows/README.md	36d0aedfa75e	3	Run the Grass-authored Hello World sample from the repository root on Windows:
probes/windows/README.md	36d0aedfa75e	6	./probes/windows/run-grass-hello.sh
probes/windows/run-grass-hello.sh	462cb9f667d1	34	"""$lake_exe"" env lean --run Tools/EmitGrassHello.lean \"
probes/windows/run-grass-hello.sh	462cb9f667d1	35	"""$probe_directory/hello.exe"" ""$probe_directory/expected-stdout.bin"" ""$probe_directory/source.lean"""
probes/windows/run-grass-hello.sh	462cb9f667d1	48	"""$pwsh_exe"" -NoLogo -NoProfile -File probes/windows/capture-grass-hello.ps1 \"
probes/windows/run-grass-hello.sh	462cb9f667d1	49	"-ImagePath ""$probe_directory/hello.exe"" \"
tools/grass-tools/src/bin/docstring_audit.rs	14b0f8b9c79a	1290	"assert!(parse_decl_records(""hello\nZ\t0\n"").is_err());"
Grass/Assembly/SourceWitness.lean	6c3ae45a64fa	25	bodyExact : (SourceInput.extractHelloSourceChars authored).toOption = some body
Grass/Assembly/SourceWitness.lean	6c3ae45a64fa	45	match bodyExact : (SourceInput.extractHelloSourceChars authored).toOption with
Grass/Console/TargetProjection.lean	bb5c8974eea5	60	/-- The representation selected by authored Windows Hello; no message or policy
Grass/Frontend/AssemblySyntax.lean	7bdd3d228df7	7	This module captures the current Hello declaration losslessly and elaborates
Grass/Frontend/AssemblySyntax.lean	7bdd3d228df7	15	/-- Consume the current assembly body as one lossless atom.  Spike 1's body
Grass/Frontend/AssemblySyntax.lean	7bdd3d228df7	42	(Grass.MachineSource.ofHello? $plan $chars $statics).get
Grass/Frontend/AssemblySyntax.lean	7bdd3d228df7	52	@[command_parser] def helloAssemblyDefinition : Parser := leading_parser
Grass/Frontend/AssemblySyntax.lean	7bdd3d228df7	74	@[command_elab Grass.Frontend.AssemblySyntax.helloAssemblyDefinition]
Grass/Frontend/AssemblySyntax.lean	7bdd3d228df7	75	def elabHelloAssemblyDefinition : CommandElab := fun stx => do
Grass/Frontend/Source.lean	3d3ea32956b2	69	/-- The initial ingress is the exact supported Hello declaration. Additional
Grass/Frontend/Source.lean	3d3ea32956b2	72	| hello (extracted :
Grass/Frontend/Source.lean	3d3ea32956b2	73	(Assembly.SourceInput.extractHelloSourceChars authored).toOption = some body)
Grass/Frontend/Source.lean	3d3ea32956b2	76	The current ingress parser is explicitly Hello-specific, while construction
Grass/Frontend/Source.lean	3d3ea32956b2	77	evidence contains no Hello loop/guard or execution certificate. -/
Grass/Frontend/Source.lean	3d3ea32956b2	90	def ofHello? (plan : PlatformPlan requirements) (authored : List Char)
Grass/Frontend/Source.lean	3d3ea32956b2	92	match bodyExact : (Assembly.SourceInput.extractHelloSourceChars authored).toOption with
Grass/Frontend/Source.lean	3d3ea32956b2	97	| some construction => some ⟨authored, table, body, .hello bodyExact, construction⟩
Grass/Frontend/Source.lean	3d3ea32956b2	99	theorem ofHello?_inputs {plan : PlatformPlan requirements} {authored : List Char}
Grass/Frontend/Source.lean	3d3ea32956b2	101	(produced : ofHello? plan authored table = some source) :
Grass/Frontend/Source.lean	3d3ea32956b2	103	unfold ofHello? at produced
Tests/Assembly/SourceWitness.lean	053868a990cf	13	"def authored : List Char := include_source_chars ""../../Spikes/1_Hello_World/Program.lean"""
Tests/Assembly/SourceWitness.lean	053868a990cf	26	/-- Reusable dependent witness for the checked-in Spike 1 source.  Consumers
Tests/Console/Contract.lean	ee7e79655c9b	14	"private def contract := Console.writeLineContract resources ""Hello, World!"" policy"
Tests/Console/Contract.lean	ee7e79655c9b	19	"Console.writeLineContractCorrect resources ""Hello, World!"" policy"
Tests/Console/Contract.lean	ee7e79655c9b	27	"let request : LineRequest Result := ⟨""Hello, World!"", policy⟩"
Tests/Console/ObservedFrontier.lean	c4d4a6ed2c46	5	/-! The exact generic contract binding used by Hello's authored specification. -/
Tests/Console/ObservedFrontier.lean	c4d4a6ed2c46	17	/-- The write-line contract used by Hello denotes exactly the observed model. -/
Tests/Console/ObservedFrontier.lean	c4d4a6ed2c46	34	/-- The same statement at the `SpecProcess` constructor used by `helloSpec`.
Tests/Console/WriteAllGuards.lean	24b85ed6f1dc	13	let body ← (SourceInput.extractHelloSourceChars text).toOption
Tests/Console/WriteAllHead.lean	48c3d73441df	15	let body ← (SourceInput.extractHelloSourceChars text).toOption
Tests/Console/WriteFileCountAddress.lean	4d8e7933d7ab	14	let body ← (SourceInput.extractHelloSourceChars chars).toOption
Tests/Console/WriteFileCountEntry.lean	408a5d5688ee	17	let body ← (SourceInput.extractHelloSourceChars text).toOption
Tests/Frontend/Source.lean	bfc7f7135865	25	"def authored : List Char := include_source_chars ""../../Spikes/1_Hello_World/Program.lean"""
Tests/Frontend/Source.lean	bfc7f7135865	27	theorem source_present : (MachineSource.ofHello? plan authored statics).isSome = true := by
Tests/Frontend/Source.lean	bfc7f7135865	30	def source : MachineSource plan := (MachineSource.ofHello? plan authored statics).get source_present
Tests/Frontend/Source.lean	bfc7f7135865	33	exact (MachineSource.ofHello?_inputs (Option.some_get source_present).symm).2
Tests/Frontend/Source.lean	bfc7f7135865	36	exact (MachineSource.ofHello?_inputs (Option.some_get source_present).symm).1
Tests/Frontend/Source.lean	bfc7f7135865	39	example : (MachineSource.ofHello? plan [] statics).isSome = false := by decide
Tests/Frontend/Target.lean	dc0e7f7cba1d	10	"def message : Specification.TextLine := ""Hello, World!"""
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	8	-- INCLUDE_AUTHORED_HELLO
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	22	open Grass.Refinement.Console Grass.Spikes.HelloWorld
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	211	let setup : Grass.Tests.Win32HelloCall.ActualSetup :=
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	229	let some found := Grass.Tests.Win32HelloCall.handoffFrom? setup execution.val.state.down
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	382	#eval run helloSource payload 55
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	383	#eval run helloSource payload 0
Tests/Frontend/WriteFilePrefix.lean.in	5e206595b35a	384	#eval run helloSource payload GetStdHandleResult.invalidHandleValue
Tests/Frontend/check.sh	75e50829c021	10	mkdir -p .lake/build/lib/lean/Spikes/1_Hello_World
Tests/Frontend/check.sh	75e50829c021	11	lake env lean Spikes/1_Hello_World/Spec.lean -o .lake/build/lib/lean/Spikes/1_Hello_World/Spec.olean
Tests/Frontend/check.sh	75e50829c021	13	fixture=$(mktemp .lake/frontend-hello-XXXXXX.lean)
Tests/Frontend/check.sh	75e50829c021	20	# Preserve all authored declarations through helloSource verbatim. Only the
Tests/Frontend/check.sh	75e50829c021	24	"my $cut = index($source, ""def helloVerified"");"
Tests/Frontend/check.sh	75e50829c021	29	"print ""\nexample : helloSource.table = helloStatics := (MachineSource.ofHello?_inputs (Option.some_get _).symm).2\n"";"
Tests/Frontend/check.sh	75e50829c021	30	"print ""end Grass.Spikes.HelloWorld\n"";"
Tests/Frontend/check.sh	75e50829c021	31	"' Spikes/1_Hello_World/Program.lean > ""$fixture"""
Tests/Frontend/check.sh	75e50829c021	43	my $markers = () = $template =~ /^-- INCLUDE_AUTHORED_HELLO\r?$/mg;
Tests/Frontend/check.sh	75e50829c021	45	$template =~ s/^-- INCLUDE_AUTHORED_HELLO\r?$/$prefix/m;
Tests/Frontend/check.sh	75e50829c021	86	"printf ""Unchanged Hello frontend, loader-rooted WriteFile entry prefix, and stdout-unavailable terminal prefixes pass; unsupported source rejected. Native/causal correspondence, deadlock freedom, certificate suffix and full repository trust gates remain outside this check.\n"""
Tests/ISA/X86/LedgerAudit.lean	d31e0588e17c	1018	-- Fixtures: Spike 1's prologue and a frame-pointer example, which are
Tests/ISA/X86/LedgerAudit.lean	d31e0588e17c	1020	`Grass.ABI.Win64.spike1Prologue, `Grass.ABI.Win64.spike1Layout,
Tests/ISA/X86/LedgerAudit.lean	d31e0588e17c	1021	`Grass.ABI.Win64.spike1SavedRegisters,
Tests/ISA/X86/LedgerAudit.lean	d31e0588e17c	1022	`Grass.ABI.Win64.spike1FrameLayout,
Tests/ISA/X86/LedgerAudit.lean	d31e0588e17c	1023	`Grass.ABI.Win64.spike1CallAllocationBytes,
Tests/ISA/X86/LedgerAudit.lean	d31e0588e17c	1024	`Grass.ABI.Win64.spike1UnwindInfo, `Grass.ABI.Win64.framePointerLayout,
Tests/Platform/Win32HelloCall.lean	9e4712246338	10	# Actual source-linked Hello prefix through GetStdHandle handoff
Tests/Platform/Win32HelloCall.lean	9e4712246338	21	namespace Grass.Tests.Win32HelloCall
Tests/Platform/Win32HelloCall.lean	9e4712246338	85	let body ← (Grass.Assembly.SourceInput.extractHelloSourceChars
Tests/Platform/Win32HelloCall.lean	9e4712246338	89	let plan ← Grass.Tests.Win32LoaderEntry.helloPlan?
Tests/Platform/Win32HelloCall.lean	9e4712246338	265	"unless passed do throw (IO.userError ""actual Hello GetStdHandle CALL prefix refused"")"
Tests/Platform/Win32HelloCall.lean	9e4712246338	270	end Grass.Tests.Win32HelloCall
docs/ENDPOINT_INDEX.md	dcf42cba2e80	15	[Hello Program.lean](../Spikes/1_Hello_World/Program.lean) ends in
docs/ENDPOINT_INDEX.md	dcf42cba2e80	16	`helloVerified : VerifiedProgram spec` and `bytes := emitProgram helloVerified`.
docs/ENDPOINT_INDEX.md	dcf42cba2e80	18	Read the paired [annotated spike](SPIKE_1.md) and
docs/ENDPOINT_INDEX.md	dcf42cba2e80	19	[facade boundary](HELLO_FACADE_BOUNDARY.md) for the required connection.
docs/ENDPOINT_INDEX.md	dcf42cba2e80	26	theorem is not a concrete `helloVerified` construction. The target contract is
docs/ENDPOINT_INDEX.md	dcf42cba2e80	28	[HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) describes the required root
docs/ENDPOINT_INDEX.md	dcf42cba2e80	46	| Fetched instructions and frame memory | [Execution](../Grass/ISA/X86/Execution/), [LoadedCodeRoot.lean](../Grass/Assembly/LoadedCodeRoot.lean), [loader fixture](../Tests/Platform/Win32LoaderEntry.lean) | Start with [exact Hello coverage](X86_HELLO_COVERAGE.md), [x86 execution](X86_EXECUTION.md), and [frame memory execution](FRAME_MEMORY_EXECUTION.md). Normal receipts have premises; they do not exclude every fault or establish a whole loop | x86, memory-model, lowering |
docs/ENDPOINT_INDEX.md	dcf42cba2e80	53	[SPIKE1_BOUNDARY_REVIEW.md](SPIKE1_BOUNDARY_REVIEW.md). For unwind requirements,
docs/ENDPOINT_INDEX.md	dcf42cba2e80	54	use [HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md). These documents retain
docs/ENDPOINT_INDEX.md	dcf42cba2e80	60	The retained **24-edge loader-rooted Hello prefix reaches the first WriteFile
docs/ENDPOINT_INDEX.md	dcf42cba2e80	62	checked finite execution, not whole-Hello or public-emission acceptance.
docs/ENDPOINT_INDEX.md	dcf42cba2e80	66	| Hello entry prefix | Certificate `Tests/Frontend/WriteFilePrefix.lean.in`: `Result machineSource`, `inspected`; `Tests/Frontend/check.sh` injects the unchanged authored source and retains the actual `ExecutionPrefix` through GetStdHandle entry/return and first WriteFile entry | Provider registers are observed inputs and the graph is empty; this fixture does not establish native/causal correspondence, all runs or the certificate suffix |
docs/ENDPOINT_INDEX.md	dcf42cba2e80	93	`helloVerified`/`emitProgram` endpoint remain open. No spike is complete.
docs/ENDPOINT_INDEX.md	dcf42cba2e80	147	`git show 2ae59a56:docs/HELLO_ENDPOINT_MODEL.md`. Its earlier fixed-environment
docs/ENDPOINT_INDEX.md	dcf42cba2e80	150	without claiming the public verified-emission gate or the Hello endpoint has migrated.
docs/ENDPOINT_INDEX.md	dcf42cba2e80	154	Spikes reported a loaded-Hello prologue fixture on main `87fa3e5b`, explicitly
docs/ENDPOINT_INDEX.md	dcf42cba2e80	155	short of full Hello, and relative certificate/loop work on
docs/ENDPOINT_INDEX.md	dcf42cba2e80	201	unchanged Hello has no authored RET, and native correspondence remains open.
docs/ENDPOINT_INDEX.md	dcf42cba2e80	304	rg -n 'helloVerified|emitProgram' Spikes Grass Tests
docs/HELLO_ENDPOINT_MODEL.md	50c8e24c591a	16	experiment is historical context, not a dependency or a Hello proof.
docs/HELLO_ENDPOINT_MODEL.md	50c8e24c591a	49	The hello loop's executed branches establish the selected cause: equal public
docs/HELLO_ENDPOINT_MODEL.md	50c8e24c591a	148	`helloSpec`; the proof consumes no responsiveness assumption or complete-run
docs/HELLO_ENDPOINT_MODEL.md	50c8e24c591a	151	Raw Hello still needs the actual reachable phase invariant, provider return and
docs/RAW_PHASE_PRESERVATION.md	9c3385acdc4a	35	These clauses do not prove enabledness or Hello deadlock freedom. The certificate
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	9	-- INCLUDE_AUTHORED_HELLO
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	23	open Grass.Refinement.Console Grass.Spikes.HelloWorld
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	183	let setup : Grass.Tests.Win32HelloCall.ActualSetup :=
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	201	let some found := Grass.Tests.Win32HelloCall.handoffFrom? setup execution.val.state.down
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	325	#eval run helloSource payload 55
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	326	#eval run helloSource payload 0
Tests/Frontend/WriteFilePrefix.lean.in	db5a3d530e29	327	#eval run helloSource payload GetStdHandleResult.invalidHandleValue
Tests/Frontend/check.sh	e88f1e589871	10	mkdir -p .lake/build/lib/lean/Spikes/1_Hello_World
Tests/Frontend/check.sh	e88f1e589871	11	lake env lean Spikes/1_Hello_World/Spec.lean -o .lake/build/lib/lean/Spikes/1_Hello_World/Spec.olean
Tests/Frontend/check.sh	e88f1e589871	13	fixture=$(mktemp .lake/frontend-hello-XXXXXX.lean)
Tests/Frontend/check.sh	e88f1e589871	20	# Preserve all authored declarations through helloSource verbatim. Only the
Tests/Frontend/check.sh	e88f1e589871	24	"my $cut = index($source, ""def helloVerified"");"
Tests/Frontend/check.sh	e88f1e589871	29	"print ""\nexample : helloSource.table = helloStatics := (MachineSource.ofHello?_inputs (Option.some_get _).symm).2\n"";"
Tests/Frontend/check.sh	e88f1e589871	30	"print ""end Grass.Spikes.HelloWorld\n"";"
Tests/Frontend/check.sh	e88f1e589871	31	"' Spikes/1_Hello_World/Program.lean > ""$fixture"""
Tests/Frontend/check.sh	e88f1e589871	43	my $markers = () = $template =~ /^-- INCLUDE_AUTHORED_HELLO\r?$/mg;
Tests/Frontend/check.sh	e88f1e589871	45	$template =~ s/^-- INCLUDE_AUTHORED_HELLO\r?$/$prefix/m;
Tests/Frontend/check.sh	e88f1e589871	86	"printf ""Unchanged Hello frontend, loader-rooted WriteFile entry prefix, and stdout-unavailable terminal prefixes pass; unsupported source rejected. Native/causal correspondence, deadlock freedom, certificate suffix and full repository trust gates remain outside this check.\n"""
Tests/ISA/X86/LedgerAudit.lean	394152154b1d	1020	-- Fixtures: Spike 1's prologue and a frame-pointer example, which are
Tests/ISA/X86/LedgerAudit.lean	394152154b1d	1022	`Grass.ABI.Win64.spike1Prologue, `Grass.ABI.Win64.spike1Layout,
Tests/ISA/X86/LedgerAudit.lean	394152154b1d	1023	`Grass.ABI.Win64.spike1SavedRegisters,
Tests/ISA/X86/LedgerAudit.lean	394152154b1d	1024	`Grass.ABI.Win64.spike1FrameLayout,
Tests/ISA/X86/LedgerAudit.lean	394152154b1d	1025	`Grass.ABI.Win64.spike1CallAllocationBytes,
Tests/ISA/X86/LedgerAudit.lean	394152154b1d	1026	`Grass.ABI.Win64.spike1UnwindInfo, `Grass.ABI.Win64.framePointerLayout,
Tests/Platform/Win32WriteFileProviderModel.lean	44f3a31c6a69	4	The Hello consumer selects these exact action/endpoints once for its whole raw
docs/RAW_PHASE_PRESERVATION.md	c722338feae2	35	These clauses do not prove enabledness or Hello deadlock freedom. The certificate
Tests/ISA/X86/LedgerAudit.lean	033244dd9abc	1022	-- Fixtures: Spike 1's prologue and a frame-pointer example, which are
Tests/ISA/X86/LedgerAudit.lean	033244dd9abc	1024	`Grass.ABI.Win64.spike1Prologue, `Grass.ABI.Win64.spike1Layout,
Tests/ISA/X86/LedgerAudit.lean	033244dd9abc	1025	`Grass.ABI.Win64.spike1SavedRegisters,
Tests/ISA/X86/LedgerAudit.lean	033244dd9abc	1026	`Grass.ABI.Win64.spike1FrameLayout,
Tests/ISA/X86/LedgerAudit.lean	033244dd9abc	1027	`Grass.ABI.Win64.spike1CallAllocationBytes,
Tests/ISA/X86/LedgerAudit.lean	033244dd9abc	1028	`Grass.ABI.Win64.spike1UnwindInfo, `Grass.ABI.Win64.framePointerLayout,
CONTRIBUTING.md	c0313a5c0e97	114	`Program → helloVerified → emitProgram` chain remains the priority.
CONTRIBUTING.md	c0313a5c0e97	115	Major milestones trigger the existing [cleanup audits](docs/SPIKE1_BOUNDARY_REVIEW.md#responsibility):
CONTRIBUTING.md	c0313a5c0e97	187	Complete Hello World, sort, gzip, HTTP/2 server, then spinning cube, in order.
README.md	53589db4c4d1	43	The first end-to-end target is a Win32 x64 PE32+ Hello World using
README.md	53589db4c4d1	61	Development proceeds one spike at a time, beginning with the existing Hello
Tests/ISA/X86/LedgerAudit.lean	6bbb1dcc1106	983	-- Fixtures: Spike 1's prologue and a frame-pointer example, which are
Tests/ISA/X86/LedgerAudit.lean	6bbb1dcc1106	985	`Grass.ABI.Win64.spike1Prologue, `Grass.ABI.Win64.spike1Layout,
Tests/ISA/X86/LedgerAudit.lean	6bbb1dcc1106	986	`Grass.ABI.Win64.spike1SavedRegisters,
Tests/ISA/X86/LedgerAudit.lean	6bbb1dcc1106	987	`Grass.ABI.Win64.spike1FrameLayout,
Tests/ISA/X86/LedgerAudit.lean	6bbb1dcc1106	988	`Grass.ABI.Win64.spike1CallAllocationBytes,
Tests/ISA/X86/LedgerAudit.lean	6bbb1dcc1106	989	`Grass.ABI.Win64.spike1UnwindInfo, `Grass.ABI.Win64.framePointerLayout,
docs/DISASM_CORPUS.md	ed434483ac3f	12	Start with the accepted Windows x86-64 PE32+ Hello artifact. If its final byte
docs/DISASM_CORPUS.md	ed434483ac3f	61	Follow spike order as their artifacts become available: Hello, sort, gzip,
docs/ENDPOINT_INDEX.md	e402a351e23e	15	[Hello Program.lean](../Spikes/1_Hello_World/Program.lean) ends in
docs/ENDPOINT_INDEX.md	e402a351e23e	16	`helloVerified : VerifiedProgram spec` and `bytes := emitProgram helloVerified`.
docs/ENDPOINT_INDEX.md	e402a351e23e	18	Read the paired [annotated spike](SPIKE_1.md) and
docs/ENDPOINT_INDEX.md	e402a351e23e	19	[facade boundary](HELLO_FACADE_BOUNDARY.md) for the required connection.
docs/ENDPOINT_INDEX.md	e402a351e23e	26	theorem is not a concrete `helloVerified` construction. The target contract is
docs/ENDPOINT_INDEX.md	e402a351e23e	28	[HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) describes the required root
docs/ENDPOINT_INDEX.md	e402a351e23e	46	| Fetched instructions and frame memory | [Execution](../Grass/ISA/X86/Execution/), [LoadedCodeRoot.lean](../Grass/Assembly/LoadedCodeRoot.lean), [loader fixture](../Tests/Platform/Win32LoaderEntry.lean) | Start with [exact Hello coverage](X86_HELLO_COVERAGE.md), [x86 execution](X86_EXECUTION.md), and [frame memory execution](FRAME_MEMORY_EXECUTION.md). Normal receipts have premises; they do not exclude every fault or establish a whole loop | x86, memory-model, lowering |
docs/ENDPOINT_INDEX.md	e402a351e23e	53	[SPIKE1_BOUNDARY_REVIEW.md](SPIKE1_BOUNDARY_REVIEW.md). For unwind requirements,
docs/ENDPOINT_INDEX.md	e402a351e23e	54	use [HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md). These documents retain
docs/ENDPOINT_INDEX.md	e402a351e23e	133	construct the source-LEA-to-pre-CALL setup ancestry or whole Hello; the other
docs/ENDPOINT_INDEX.md	e402a351e23e	138	The structured Hello fixture at the inspected `31ad186e` had a trust-gate
docs/ENDPOINT_INDEX.md	e402a351e23e	143	establish whole Hello.
docs/ENDPOINT_INDEX.md	e402a351e23e	189	`git show 2ae59a56:docs/HELLO_ENDPOINT_MODEL.md`. Its earlier fixed-environment
docs/ENDPOINT_INDEX.md	e402a351e23e	192	without claiming the public verified-emission gate or the Hello endpoint has migrated.
docs/ENDPOINT_INDEX.md	e402a351e23e	196	Spikes reported a loaded-Hello prologue fixture on main `87fa3e5b`, explicitly
docs/ENDPOINT_INDEX.md	e402a351e23e	197	short of full Hello, and relative certificate/loop work on
docs/ENDPOINT_INDEX.md	e402a351e23e	243	unchanged Hello has no authored RET, and native correspondence remains open.
docs/ENDPOINT_INDEX.md	e402a351e23e	346	rg -n 'helloVerified|emitProgram' Spikes Grass Tests
docs/HELLO_ENDPOINT_MODEL.md	224edb6ac354	16	experiment is historical context, not a dependency or a Hello proof.
docs/HELLO_ENDPOINT_MODEL.md	224edb6ac354	49	The hello loop's executed branches establish the selected cause: equal public
docs/PLATFORM_ABI.md	f37fbe897a50	83	name of the violation. For Spike 1, `.excessWriteCount` may retain ordinary
docs/README.md	3ebb335bf01d	13	- [Endpoint index](ENDPOINT_INDEX.md): start at authored `helloVerified` and
docs/README.md	3ebb335bf01d	81	- [HELLO_WORLD.md](HELLO_WORLD.md) defines the first acceptance milestone.
docs/README.md	3ebb335bf01d	82	- [HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md) records the reviewed
docs/README.md	3ebb335bf01d	83	Hello unwind/PE binding interpretation of the existing ABI, artifact and
docs/README.md	3ebb335bf01d	85	- [SPIKE1_BOUNDARY_REVIEW.md](SPIKE1_BOUNDARY_REVIEW.md) records the console
docs/README.md	3ebb335bf01d	88	- [HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) records the required
docs/README.md	3ebb335bf01d	91	- [SPIKE_1.md](SPIKE_1.md) is its annotated proof from portable specification to
docs/README.md	3ebb335bf01d	131	| Bounded instruction and memory execution | [x86 execution](X86_EXECUTION.md), [Hello instruction coverage](X86_HELLO_COVERAGE.md), [source-derived frame memory](FRAME_MEMORY_EXECUTION.md) |
docs/REVIEW.md	0eabaab4a37a	23	7. Walk the Hello World acceptance chain end to end.
docs/REVIEW.md	0eabaab4a37a	403	Hello World readiness:  approve | reject
docs/VALIDATION.md	4dd131146cfe	130	[REFINEMENT.md](REFINEMENT.md). Each change-matrix row in Spike 1 and later
Grass/Memory/State.lean	f205a460468f	4380	say anything. It said anything: every Spike 1 fixture's address contradicted the
Grass/Platform/Win32/RawAgencyProfile.lean	32a52ac2c4b6	3	/-! Selected caller-relative agency for the fixed Win32 Hello profile.
Grass/Platform/Win32/RawAgencyProfile.lean	32a52ac2c4b6	15	/-- The selected Hello profile's external-agency interpretation. This definition
Grass/Platform/Win32/RawAgencyProfile.lean	32a52ac2c4b6	17	def helloExternalChoice (environment : ConsoleEnvironment) : Choice → Prop
Grass/Platform/Win32/RawAgencyProfile.lean	32a52ac2c4b6	31	helloExternalChoice environment choice := by
Grass/Platform/Win32/RawAgencyProfile.lean	32a52ac2c4b6	61	¬ helloExternalChoice environment (.cpu choice) := id
Tests/Frontend/WriteFilePrefix.lean.in	96a1c48864f1	7	-- INCLUDE_AUTHORED_HELLO
Tests/Frontend/WriteFilePrefix.lean.in	96a1c48864f1	20	open Grass.Refinement.Console Grass.Spikes.HelloWorld
Tests/Frontend/WriteFilePrefix.lean.in	96a1c48864f1	110	let setup : Grass.Tests.Win32HelloCall.ActualSetup :=
Tests/Frontend/WriteFilePrefix.lean.in	96a1c48864f1	128	let some found := Grass.Tests.Win32HelloCall.handoffFrom? setup execution.val.state.down
Tests/Frontend/WriteFilePrefix.lean.in	96a1c48864f1	265	#eval run helloSource payload
Tests/Frontend/check.sh	60e45adefef7	10	mkdir -p .lake/build/lib/lean/Spikes/1_Hello_World
Tests/Frontend/check.sh	60e45adefef7	11	lake env lean Spikes/1_Hello_World/Spec.lean -o .lake/build/lib/lean/Spikes/1_Hello_World/Spec.olean
Tests/Frontend/check.sh	60e45adefef7	13	fixture=$(mktemp .lake/frontend-hello-XXXXXX.lean)
Tests/Frontend/check.sh	60e45adefef7	20	# Preserve all authored declarations through helloSource verbatim. Only the
Tests/Frontend/check.sh	60e45adefef7	24	"my $cut = index($source, ""def helloVerified"");"
Tests/Frontend/check.sh	60e45adefef7	29	"print ""\nexample : helloSource.table = helloStatics := (MachineSource.ofHello?_inputs (Option.some_get _).symm).2\n"";"
Tests/Frontend/check.sh	60e45adefef7	30	"print ""end Grass.Spikes.HelloWorld\n"";"
Tests/Frontend/check.sh	60e45adefef7	31	"' Spikes/1_Hello_World/Program.lean > ""$fixture"""
Tests/Frontend/check.sh	60e45adefef7	43	my $markers = () = $template =~ /^-- INCLUDE_AUTHORED_HELLO\r?$/mg;
Tests/Frontend/check.sh	60e45adefef7	45	$template =~ s/^-- INCLUDE_AUTHORED_HELLO\r?$/$prefix/m;
Tests/Frontend/check.sh	60e45adefef7	86	"printf ""Unchanged Hello frontend and loader-rooted finite WriteFile entry prefix pass; unsupported source rejected. Native/causal correspondence, deadlock freedom, certificate suffix and full repository trust gates remain outside this check.\n"""
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1017	-- Fixtures: Spike 1's prologue and a frame-pointer example, which are
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1019	`Grass.ABI.Win64.spike1Prologue, `Grass.ABI.Win64.spike1Layout,
